,A43ml,A1ml,V43ml,V1ml,Age 0,Age 1,Age 2,Age 3,Age 4,Age 5,Age 6,Age 7,Age 8+,1+
2015 - 43G9,3118.31,2969.81,250.35,190.94,219.17,2775.2,374.48,825.88,435.69,33.58,43.71,114.98,60.04,4663.56
2015 - 43H0,2222.89,2073.94,201.28,186.61,10.22,2361.81,896.94,653.78,513.73,35.14,33.42,116.99,0.57,4612.38
2015 - 44G7,3027.28,2876.54,134.27,109.48,24.25,553.03,332.29,384.04,146.2,0.0,26.55,69.99,0.0,1512.1
2015 - 44G8,1341.18,1311.8,42.78,31.16,11.59,187.77,103.16,93.88,76.5,0.0,6.95,37.86,0.0,506.12
2015 - 44G9,2091.52,1856.2,102.22,76.74,537.75,1570.65,539.36,800.85,108.14,24.8,126.97,204.79,190.92,3566.48
2015 - 44H0,2970.76,2736.04,178.63,116.54,19.87,344.88,176.08,144.89,142.94,33.45,8.5,19.43,24.34,894.51
2015 - 44H1,625.97,87.68,6.04,1.27,15.39,1635.37,463.73,403.2,362.16,104.65,0.0,123.11,77.97,3170.19
2015 - 45G7,2197.01,2055.51,97.14,78.8,31.12,1225.2,71.74,108.17,143.42,60.32,52.46,20.34,45.17,1726.82
2015 - 45G8,3191.5,3133.44,188.94,158.4,118.19,2077.49,282.65,326.83,111.92,11.13,39.42,109.78,25.73,2984.95
2015 - 45G9,2394.99,2217.41,131.74,107.69,1073.99,1453.1,172.57,310.65,52.49,6.02,95.6,0.0,24.95,2115.38
2015 - 45H0,3187.88,2883.04,142.36,83.52,63.26,1186.69,619.07,471.34,376.02,319.05,44.14,36.11,50.85,3103.27
2015 - 45H1,1159.12,498.5,21.1,6.26,3916.65,340.52,192.59,178.49,147.23,138.26,27.86,22.28,27.71,1074.94
2015 - 46G8,2400.18,2221.95,227.14,199.06,3454.07,1849.27,31.61,79.24,54.21,0.0,0.0,4.86,0.0,2019.19
2015 - 46G9,3034.8,2973.81,186.91,163.52,435.78,7188.48,114.24,453.73,421.35,0.0,120.07,18.61,0.0,8316.48
2015 - 46H0,3214.32,3174.84,204.45,168.57,186.33,3852.19,246.81,328.33,169.97,76.82,123.41,32.59,0.0,4830.12
2015 - 46H1,1971.51,1325.37,45.07,20.23,20.71,4323.28,499.37,154.58,113.0,45.22,71.25,15.42,17.13,5239.25
2015 - 46H2,0.0,0.0,0.0,0.0,1961.08,1126.61,320.29,264.65,211.94,144.19,121.18,70.81,30.69,2290.36
2015 - 47G9,979.63,976.09,5.62,20.55,1228.1,2531.0,9.35,93.62,0.0,13.23,0.0,0.0,22.58,2669.78
2015 - 47H0,1698.67,1484.13,71.89,60.32,1752.66,4388.75,332.28,560.84,165.19,53.35,29.32,40.54,120.18,5690.45
2015 - 47H1,2179.21,1665.56,98.7,62.32,1107.07,2901.57,616.98,485.02,326.96,212.52,187.03,94.53,39.23,4863.84
2015 - 47H2,1600.12,1091.89,44.29,18.36,0.0,3521.58,582.66,289.8,180.62,101.78,97.33,39.52,20.49,4833.78
2015 - 47H3,1075.94,654.69,28.12,5.9,0.0,206.66,197.61,258.69,475.09,243.95,77.94,66.83,127.62,1654.39
2015 - 48G9,20.86,0.0,0.0,0.0,377.86,2419.75,71.73,145.35,86.04,22.32,27.95,14.34,16.67,2804.15
2015 - 48H0,0.0,0.0,0.0,0.0,5190.69,3336.73,120.19,210.05,120.3,39.4,38.47,19.5,22.91,3907.55
2015 - 48H1,0.0,0.0,0.0,0.0,11445.82,2604.09,35.81,49.77,11.48,7.66,0.0,0.0,0.0,2708.81
2015 - 48H2,115.19,55.86,1.6,0.33,3206.96,11988.87,987.51,2792.01,1277.1,376.8,234.9,410.66,294.47,18362.32
2015 - 48H3,892.38,118.74,12.86,0.32,272.84,11345.75,315.45,704.45,179.24,67.84,88.16,63.56,123.18,12887.63
2015 - 48H4,1473.84,410.59,28.06,2.55,497.74,12741.34,239.75,350.45,274.66,124.65,61.48,37.62,86.51,13916.46
2015 - 48H5,2115.68,571.74,47.67,4.72,56.69,5774.29,78.27,168.32,62.92,20.36,15.27,12.45,43.44,6175.32
2015 - 48H6,1230.82,128.15,26.48,0.62,1.64,1852.98,35.77,27.86,59.85,30.43,9.61,8.04,12.97,2037.51
2015 - 48H7,257.82,0.0,2.15,0.0,1.44,4312.97,84.59,28.82,47.27,23.63,5.76,5.76,8.93,4517.73
2015 - 49G9,0.0,0.0,0.0,0.0,881.63,399.61,26.13,39.67,20.87,5.76,7.63,6.31,7.77,513.75
2015 - 49H5,34.41,0.0,0.11,0.0,13.13,3044.55,88.85,189.28,57.9,10.24,14.18,9.12,26.83,3440.95
2015 - 49H6,0.0,0.0,0.0,0.0,59.36,3213.75,7.12,20.85,5.11,1.06,1.71,1.1,4.1,3254.8
2015 - 50G7,0.0,0.0,0.0,0.0,0.0,6.3,0.22,0.47,0.56,0.11,0.1,0.23,0.35,8.34
2015 - 50G8,0.0,0.0,0.0,0.0,0.0,22.18,1.39,2.94,3.42,0.51,0.76,1.66,4.2,37.06
2015 - 50G9,0.0,0.0,0.0,0.0,2.64,147.51,7.06,18.14,23.38,3.97,4.09,8.01,15.04,227.2
2015 - 50H0,0.0,0.0,0.0,0.0,0.0,196.53,8.23,13.12,14.17,2.48,2.71,5.43,10.58,253.25
2015 - 51G7,0.0,0.0,0.0,0.0,0.0,3.28,0.37,1.08,1.31,0.25,0.27,0.57,1.01,8.14
2015 - 51G8,0.0,0.0,0.0,0.0,0.0,47.73,2.65,8.38,10.85,2.01,2.05,4.36,7.99,86.02
2015 - 51G9,0.0,0.0,0.0,0.0,1.53,34.51,2.07,8.41,11.99,2.24,2.51,5.52,11.31,78.56
2015 - 51H0,0.0,0.0,0.0,0.0,0.0,7.24,1.01,4.28,5.93,1.07,1.28,2.63,6.13,29.57
2015 - 52G7,0.0,0.0,0.0,0.0,0.0,2.74,0.31,0.9,1.09,0.21,0.22,0.48,0.84,6.79
2015 - 52G8,0.0,0.0,0.0,0.0,0.0,14.95,0.85,2.48,3.15,0.58,0.63,1.29,2.51,26.44
2015 - 52G9,0.0,0.0,0.0,0.0,0.0,2.3,0.34,1.74,2.64,0.49,0.57,1.14,2.54,11.76
2015 - 52H0,0.0,0.0,0.0,0.0,0.0,64.59,8.58,29.93,39.83,6.69,6.69,13.61,24.89,194.81
2015 - 52H1,0.0,0.0,0.0,0.0,0.0,25.85,3.43,11.98,15.94,2.68,2.68,5.45,9.96,77.97
2015 - 53G8,0.0,0.0,0.0,0.0,0.0,4.74,0.29,0.59,0.67,0.12,0.18,0.31,0.81,7.71
2015 - 53G9,0.0,0.0,0.0,0.0,0.0,30.4,3.37,12.85,17.35,2.86,2.68,5.4,8.97,83.88
2015 - 53H0,0.0,0.0,0.0,0.0,0.0,99.22,12.45,43.79,60.52,10.3,11.81,23.61,52.73,314.43
2015 - 53H1,0.0,0.0,0.0,0.0,0.0,18.47,2.32,8.15,11.26,1.92,2.2,4.39,9.81,58.52
2015 - 54G8,0.0,0.0,0.0,0.0,0.0,29.66,3.12,11.49,15.42,2.55,2.43,4.87,8.32,77.86
2015 - 54G9,0.0,0.0,0.0,0.0,0.0,34.39,4.13,14.94,20.47,3.44,3.7,7.41,15.25,103.73
2016 - 37G0,36.02,0.0,0.02,0.0,230.74,4.0,10.46,0.81,0.0,0.02,0.0,0.0,0.0,15.29
2016 - 37G1,40.22,0.0,0.04,0.0,145.48,1.14,1.53,0.32,0.0,0.06,0.0,0.0,0.0,3.05
2016 - 37G2,0.0,0.0,0.0,0.0,38.88,4.26,5.65,1.22,0.41,0.57,0.14,0.0,0.0,12.25
2016 - 37G3,0.0,0.0,0.0,0.0,7292.75,70.05,14.99,0.0,0.0,0.0,0.0,0.0,0.0,85.04
2016 - 37G4,0.0,0.0,0.0,0.0,35.21,23.69,69.54,31.13,16.47,12.71,2.84,0.0,0.0,156.38
2016 - 37G5,0.0,0.0,0.0,0.0,1.77,0.26,47.71,55.03,38.95,13.21,9.64,4.23,0.51,169.54
2016 - 37G8,0.0,0.0,0.0,0.0,17.14,17.66,219.57,26.06,9.38,0.31,1.91,0.03,0.0,274.92
2016 - 37G9,0.0,0.0,0.0,0.0,93.28,65.65,1060.54,234.9,108.98,3.97,20.62,1.21,0.0,1495.87
2016 - 38G0,717.94,368.91,2.93,1.0,1225.07,3.05,17.8,3.41,0.44,0.06,0.0,0.0,0.0,24.76
2016 - 38G1,31.9,0.0,0.09,0.0,58.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27
2016 - 38G2,43.75,0.0,0.03,0.0,1031.84,173.54,148.43,21.05,6.19,8.8,3.7,0.0,0.0,361.71
2016 - 38G3,276.82,0.0,0.87,0.0,5186.01,2295.86,1977.42,298.01,110.41,118.3,60.06,0.0,0.0,4860.06
2016 - 38G4,258.02,0.0,1.02,0.0,104.02,168.0,326.96,115.08,58.13,47.6,13.35,0.0,0.0,729.12
2016 - 38G5,606.16,31.67,4.03,0.06,4.99,3.77,217.33,189.76,92.09,30.06,18.54,9.28,0.89,561.72
2016 - 38G6,0.0,0.0,0.0,0.0,1.67,5.05,121.12,113.46,62.9,21.94,13.14,8.19,1.01,346.81
2016 - 38G8,629.84,285.22,13.86,1.54,3.55,21.95,398.7,92.15,50.03,3.2,8.77,0.89,0.0,575.69
2016 - 38G9,1280.48,1019.04,34.41,11.45,2.15,26.05,564.99,172.03,162.17,57.55,10.02,0.16,19.2,1012.17
2016 - 39F9,200.76,66.95,0.56,0.12,595.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016 - 39G0,117.98,47.35,0.56,0.19,168.95,7.73,40.34,4.59,2.68,0.84,0.0,0.0,0.0,56.18
2016 - 39G1,15.66,0.0,0.02,0.0,166.61,0.35,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.97
2016 - 39G2,0.0,0.0,0.0,0.0,,,,,,,,,,
2016 - 39G3,943.65,0.0,3.81,0.0,433.93,467.38,544.18,99.31,36.2,41.7,20.42,0.0,0.0,1209.19
2016 - 39G4,672.76,15.62,5.31,0.01,,,,,,,,,,
2016 - 39G5,3019.98,1828.3,71.66,27.97,9.12,123.77,560.82,137.24,337.03,136.67,64.41,0.0,6.08,1366.02
2016 - 39G6,1296.88,352.08,18.0,2.08,0.36,3.93,234.4,177.46,83.29,28.07,16.52,8.24,0.5,552.41
2016 - 39G7,944.3,0.0,4.79,0.0,0.0,3.59,147.38,101.81,41.5,14.21,7.11,4.03,0.28,319.91
2016 - 39G8,3023.74,348.47,52.99,1.01,0.0,0.11,30.34,27.8,18.46,1.3,2.71,0.33,0.0,81.05
2016 - 39G9,2569.46,374.45,49.12,1.8,0.65,7.95,68.59,20.54,26.89,7.97,1.39,1.21,3.07,137.61
2016 - 39H0,0.0,0.0,0.0,0.0,145.48,410.62,2735.36,439.54,370.11,49.18,5.91,2.95,2.95,4016.62
2016 - 40F9,7.8,0.0,0.04,0.0,3.63,1.32,4.98,0.48,0.04,0.01,0.0,0.0,0.0,6.83
2016 - 40G0,275.54,0.0,0.79,0.0,143.51,52.14,196.88,19.12,1.58,0.34,0.0,0.0,0.0,270.06
2016 - 40G1,19.26,0.0,0.1,0.0,19.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016 - 40G2,150.5,0.0,0.72,0.0,0.75,0.11,0.49,0.1,0.24,0.21,0.0,0.0,0.0,1.15
2016 - 40G4,528.5,136.21,3.33,0.53,0.0,34.56,192.09,66.06,172.27,38.62,0.0,0.0,14.74,518.34
2016 - 40G5,1636.45,537.11,23.96,4.61,0.0,28.75,38.72,118.45,134.98,31.75,29.82,5.01,9.59,397.07
2016 - 40G6,1456.17,307.33,18.97,1.43,15.17,49.26,423.03,594.91,705.27,140.48,6.79,58.8,274.33,2252.87
2016 - 40G7,108.57,0.0,0.18,0.0,0.51,5.34,133.86,75.12,73.56,47.81,17.22,24.63,27.54,405.08
2016 - 40G8,3181.64,1048.39,98.74,12.88,0.0,3.77,215.66,112.86,69.98,5.22,13.12,1.9,0.0,422.51
2016 - 40G9,818.18,23.12,10.76,0.08,6.81,21.41,182.65,152.22,92.33,39.75,22.3,15.17,8.4,534.23
2016 - 40H0,0.0,0.0,0.0,0.0,1379.46,279.92,592.99,100.24,78.1,30.77,0.0,10.26,10.26,1102.54
2016 - 41G0,418.03,0.0,1.4,0.0,,,,,,,,,,
2016 - 41G1,3008.4,0.0,16.6,0.0,0.0,7.53,22.27,3.81,0.49,0.0,0.0,0.0,0.0,34.1
2016 - 41G2,1546.83,0.0,15.04,0.0,3.61,11.42,4.31,0.24,0.01,0.0,0.0,0.0,0.0,15.98
2016 - 41G6,114.13,15.21,1.11,0.08,5.51,0.0,549.01,330.62,112.65,26.16,5.49,2.19,26.16,1052.28
2016 - 41G7,80.35,19.01,0.13,0.11,6.46,89.73,545.08,268.88,170.33,102.58,5.06,30.32,27.77,1239.75
2016 - 41G8,2049.1,1658.14,81.74,40.09,18.92,40.3,723.86,498.77,137.78,122.29,46.56,27.65,12.0,1609.21
2016 - 41G9,2200.08,1286.65,113.72,25.34,164.2,119.6,1318.2,705.8,212.4,186.2,38.0,39.0,44.2,2663.4
2016 - 41H0,3.8,0.0,0.0,0.0,132.6,768.0,5810.4,1055.8,295.8,33.9,71.9,5.3,11.9,8053.0
2016 - 42G1,0.0,0.0,0.0,0.0,0.26,52.84,72.75,6.48,0.42,0.0,0.0,0.0,0.0,132.49
2016 - 42G2,219.86,0.0,0.74,0.0,9.21,134.66,28.38,1.02,0.02,0.0,0.0,0.0,0.0,164.08
2016 - 42G6,185.79,125.18,1.41,1.06,32.54,338.46,963.31,742.01,82.99,14.64,30.92,8.14,0.0,2180.47
2016 - 42G7,1419.98,491.47,16.2,2.45,84.84,209.95,1975.33,500.8,307.96,219.25,30.87,207.96,0.0,3452.12
2016 - 42G8,668.08,418.94,25.23,9.1,215.54,61.5,2265.33,1102.1,41.75,0.0,21.49,20.26,0.0,3512.43
2016 - 42G9,3397.22,2474.19,269.38,88.57,34.1,125.9,1087.6,777.5,202.5,48.7,20.1,2.7,30.1,2295.1
2016 - 42H0,927.78,248.05,38.37,4.65,172.9,426.9,3288.8,1807.8,407.3,141.8,62.1,14.3,42.1,6191.1
2016 - 43G7,2272.57,1739.06,59.71,32.3,36.58,19.69,357.44,283.16,88.84,24.49,0.0,21.18,6.59,801.39
2016 - 43G8,339.79,112.21,4.78,1.85,64.34,31.77,238.08,135.53,16.49,8.45,4.02,4.02,0.0,438.36
2016 - 43G9,3218.51,2995.89,267.89,191.34,610.54,501.8,974.56,495.71,394.29,0.0,45.97,37.47,0.0,2449.8
2016 - 43H0,1920.68,1525.62,192.5,135.38,121.9,640.4,3889.9,578.4,336.3,126.2,0.0,0.0,2.2,5573.4
2016 - 43H1,0.0,0.0,0.0,0.0,47.2,287.8,1349.2,98.1,112.9,38.9,0.6,0.0,0.6,1888.1
2016 - 44G7,3250.96,3082.6,152.08,118.44,214.31,39.81,476.78,285.47,189.9,11.67,28.56,0.0,0.0,1032.19
2016 - 44G8,1345.14,1027.0,47.08,26.36,3.21,7.7,65.47,79.27,63.55,2.09,0.0,0.0,5.78,223.86
2016 - 44G9,2062.78,1650.75,107.42,63.34,62.9,100.48,356.11,225.53,91.72,5.66,5.66,9.09,0.0,794.25
2016 - 44H0,3047.93,2809.14,200.25,105.87,162.8,158.5,1744.5,773.2,148.4,138.1,12.5,6.9,64.0,3046.1
2016 - 44H1,823.28,146.13,13.65,1.24,264.4,425.2,2979.7,841.8,300.6,233.2,52.6,0.0,17.1,4850.2
2016 - 45G7,2175.3,1885.15,92.9,69.26,82.81,8.98,505.53,360.14,97.54,28.81,15.97,6.94,24.68,1048.59
2016 - 45G8,3169.72,2660.36,178.94,132.51,37.95,73.73,536.69,408.75,136.61,32.53,0.0,31.44,48.79,1268.54
2016 - 45G9,2412.85,2170.05,141.13,110.16,460.2,128.0,261.7,187.83,66.22,13.0,9.3,7.23,21.96,695.24
2016 - 45H0,3242.3,2988.46,169.03,109.57,753.84,243.67,1390.88,341.36,117.47,88.14,12.47,31.4,83.99,2309.38
2016 - 45H1,1485.27,628.83,31.9,8.78,655.53,447.87,2458.32,601.26,290.07,266.53,79.24,154.88,214.91,4513.08
2016 - 46G8,2279.13,1883.42,211.29,171.87,237.39,237.1,1388.69,745.23,95.25,10.3,1.55,0.0,11.85,2489.97
2016 - 46G9,3067.11,2938.14,200.46,142.47,307.55,66.14,1247.17,25.98,136.47,59.99,22.48,14.8,15.72,1588.75
2016 - 46H0,3214.32,2785.71,217.95,142.06,639.51,1151.11,2338.77,617.58,434.86,73.09,135.21,18.27,18.27,4787.16
2016 - 46H1,2135.62,1582.7,67.28,28.43,838.04,806.66,4130.3,797.63,38.91,53.87,29.93,38.91,0.0,5896.21
2016 - 46H2,0.0,0.0,0.0,0.0,51.68,161.92,545.45,89.44,5.37,7.35,3.98,5.37,0.0,818.88
2016 - 47G9,1307.5,788.48,34.66,12.83,73.11,97.0,915.24,194.83,83.34,16.16,5.5,24.28,0.0,1336.35
2016 - 47H0,2239.79,1606.92,88.21,47.11,998.23,145.5,1341.69,280.43,120.97,40.18,8.46,0.0,0.0,1937.23
2016 - 47H1,2866.02,1968.0,129.46,76.68,155.0,767.01,3170.23,618.57,52.53,68.65,51.81,57.91,0.0,4786.71
2016 - 47H2,1586.53,1137.64,55.43,23.47,2622.2,5788.59,10117.29,1448.61,79.12,153.87,107.97,79.12,0.0,17774.57
2016 - 47H3,1121.33,795.12,41.09,10.6,646.57,1191.18,3231.0,206.66,50.13,86.03,55.99,17.72,31.19,4869.9
2016 - 48G9,0.0,0.0,0.0,0.0,34.1,176.9,1309.0,163.9,33.9,14.8,7.7,5.2,7.6,1719.0
2016 - 48H0,0.0,0.0,0.0,0.0,16.0,35.2,161.0,26.1,15.2,9.2,4.5,2.9,4.2,258.3
2016 - 48H1,59.36,0.0,0.81,0.0,33.0,130.6,952.3,202.9,98.9,59.9,27.1,15.2,24.7,1511.6
2016 - 48H2,59.37,6.99,0.59,0.02,384.7,405.5,2055.8,359.9,189.6,92.2,30.8,13.2,28.5,3175.5
2016 - 48H3,864.59,62.87,18.18,0.29,252.0,2828.9,8533.4,1260.9,382.2,150.8,65.3,27.2,29.6,13278.3
2016 - 48H4,1477.6,681.68,35.13,7.9,68.1,2101.18,5213.97,648.07,165.66,190.7,117.64,32.42,55.34,8524.98
2016 - 48H5,1666.61,887.08,42.24,11.31,74.9,715.4,2158.73,412.37,178.61,214.85,129.94,36.66,59.84,3906.4
2016 - 48H6,749.3,193.32,14.13,0.98,3.99,427.51,1606.85,310.09,143.81,273.55,179.98,50.94,120.48,3113.21
2016 - 48H7,470.24,10.33,5.13,0.01,5.38,141.84,591.65,128.32,50.64,90.15,62.36,20.68,44.79,1130.43
2016 - 49G9,0.0,0.0,0.0,0.0,4.8,35.0,161.1,36.2,22.4,12.9,5.7,2.9,6.0,282.2
2016 - 49H5,20.65,0.0,0.08,0.0,2.9,53.1,157.0,38.4,24.8,16.3,6.6,3.8,2.6,302.6
2016 - 49H6,587.33,3.44,5.58,0.0,16.8,424.4,987.4,112.4,18.3,6.8,4.3,0.9,1.8,1556.3
2016 - 50G7,0.0,0.0,0.0,0.0,0.0,0.1,4.5,3.2,1.6,0.6,0.3,0.6,0.7,11.6
2016 - 50G8,0.0,0.0,0.0,0.0,0.0,1.0,10.8,2.9,1.1,0.4,0.2,0.4,0.4,17.2
2016 - 50G9,0.0,0.0,0.0,0.0,0.5,0.6,20.2,11.7,5.9,2.9,1.5,3.0,4.9,50.7
2016 - 50H0,0.0,0.0,0.0,0.0,0.0,0.3,15.5,8.2,3.4,1.5,0.5,1.3,1.2,31.9
2016 - 51G7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016 - 51G8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016 - 51G9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.3,0.2,0.2,0.3,1.2,3.1
2016 - 51H0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.2,1.0
2016 - 52G7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016 - 52G8,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.2,0.9,0.6,0.4,0.4,0.9,5.7
2016 - 52G9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.8
2016 - 52H0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.7
2016 - 53G8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.4
2016 - 53G9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016 - 53H0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,1.3,0.9,0.8,1.2,3.9,10.1
2016 - 53H1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.4,0.2,0.2,0.4,1.2,2.8
2016 - 54G8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016 - 54G9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,0.2,0.2,0.2,0.6,2.2
2016 - 54H0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.4
2016 - 55G9,0.0,0.0,0.0,0.0,0.0,0.1,6.3,6.4,4.6,2.6,1.8,2.7,6.7,31.2
2016 - 55H0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.7,1.1,0.7,0.5,0.6,1.2,7.6
2017 - 37G0,0.0,0.0,0.0,0.0,1.6,131.76,13.57,19.22,0.6,1.59,0.18,0.0,0.0,166.92
2017 - 37G1,36.3,0.0,0.11,0.0,215.28,213.26,31.73,46.97,2.08,4.01,0.52,0.0,0.0,298.57
2017 - 37G2,0.0,0.0,0.0,0.0,1.23,0.73,0.47,0.5,0.06,0.03,0.03,0.0,0.03,1.85
2017 - 37G3,0.0,0.0,0.0,0.0,63.72,55.75,4.64,3.42,0.55,0.14,0.11,0.01,0.02,64.64
2017 - 37G4,0.0,0.0,0.0,0.0,0.85,70.47,46.06,46.07,15.84,2.83,2.54,0.2,1.53,185.54
2017 - 37G5,200.09,0.0,1.27,0.0,2.69,51.71,48.0,173.38,71.27,24.57,2.04,3.17,0.0,374.14
2017 - 37G8,8.0,0.0,0.02,0.0,3.9,28.89,20.4,69.67,6.84,2.36,0.71,0.28,0.07,129.22
2017 - 37G9,12.0,0.0,0.04,0.0,1.39,20.48,25.37,88.89,15.04,5.99,1.83,1.0,0.45,159.05
2017 - 38G0,396.4,11.85,1.77,0.03,2.33,221.4,43.4,73.82,4.08,4.56,1.42,0.0,0.0,348.68
2017 - 38G1,3.95,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017 - 38G2,7.93,0.0,0.01,0.0,183.63,63.4,14.1,13.13,2.65,0.65,0.65,0.0,0.39,94.97
2017 - 38G3,432.19,0.0,1.79,0.0,198.23,715.35,124.48,123.53,25.97,6.08,5.5,0.29,2.29,1003.49
2017 - 38G4,868.98,0.0,4.81,0.0,3.73,310.1,202.7,202.73,69.72,12.47,11.2,0.89,6.74,816.55
2017 - 38G5,2756.24,748.52,47.9,3.31,2.59,28.23,27.82,102.47,44.77,16.53,3.06,3.0,0.0,225.88
2017 - 38G6,43.48,3.95,0.69,0.01,0.82,37.62,26.3,75.76,20.68,7.04,1.58,1.01,0.0,169.99
2017 - 38G7,0.0,0.0,0.0,0.0,0.1,3.83,3.06,9.57,3.41,1.19,0.26,0.19,0.0,21.51
2017 - 38G8,0.0,0.0,0.0,0.0,0.67,15.69,9.86,34.26,2.66,0.96,0.25,0.06,0.04,63.78
2017 - 38G9,527.98,130.74,7.48,0.76,127.44,165.5,565.26,773.81,89.59,68.97,24.81,3.06,5.23,1696.23
2017 - 39F9,59.14,0.0,0.15,0.0,0.33,6.63,1.93,3.03,0.12,0.19,0.01,0.0,0.0,11.91
2017 - 39G0,254.82,15.78,1.23,0.03,8.26,42.59,8.78,12.98,0.61,1.05,0.22,0.0,0.0,66.23
2017 - 39G1,231.61,0.0,1.07,0.0,7.57,3.86,0.0,1.15,0.97,0.0,0.0,0.0,0.0,5.98
2017 - 39G2,0.0,0.0,0.0,0.0,,,,,,,,,,
2017 - 39G3,315.26,0.0,0.78,0.0,7.81,588.02,249.17,247.73,63.67,15.74,15.01,0.78,8.62,1188.74
2017 - 39G4,1672.29,31.31,13.5,0.04,,,,,,,,,,
2017 - 39G5,3083.11,2084.65,95.52,35.01,0.0,9.41,13.59,81.39,70.41,18.54,3.5,0.56,1.57,198.97
2017 - 39G6,1845.17,677.41,34.32,7.07,0.0,74.74,63.2,223.93,86.67,30.42,2.95,4.4,0.0,486.31
2017 - 39G7,1632.91,0.0,29.84,0.0,0.0,53.58,41.96,132.73,38.62,13.61,1.03,1.98,0.0,283.51
2017 - 39G8,2239.69,199.28,48.4,0.77,0.39,9.86,13.27,49.75,10.06,4.29,1.75,1.23,0.24,90.45
2017 - 39G9,526.0,137.28,6.27,0.57,0.58,10.01,31.65,107.45,13.54,13.7,6.39,2.45,0.66,185.85
2017 - 39H0,0.0,0.0,0.0,0.0,1140.78,920.46,2012.32,1624.01,182.19,32.23,38.11,17.0,0.0,4826.32
2017 - 40F9,163.26,0.0,0.62,0.0,1.08,21.37,6.22,9.77,0.39,0.62,0.02,0.0,0.0,38.39
2017 - 40G0,1018.29,3.87,6.32,0.0,16.14,6.83,3.91,15.19,0.98,0.0,0.0,0.0,0.0,26.91
2017 - 40G1,239.3,0.0,1.58,0.0,0.0,0.78,0.59,1.5,0.09,0.03,0.03,0.0,0.0,3.02
2017 - 40G2,158.42,0.0,0.61,0.0,9.15,5.84,1.66,1.55,0.52,0.16,0.05,0.01,0.0,9.79
2017 - 40G4,598.8,93.38,6.06,0.28,0.37,8.52,0.72,33.81,17.27,5.29,7.34,0.34,2.7,75.99
2017 - 40G5,1578.1,471.29,28.04,2.88,0.0,37.01,130.57,746.98,277.54,267.9,53.32,0.0,0.0,1513.32
2017 - 40G6,1747.14,820.3,24.18,3.67,19.4,136.01,121.87,1746.0,40.33,79.14,97.02,11.83,76.19,2308.39
2017 - 40G7,1204.62,0.0,11.85,0.0,18.93,91.17,23.5,571.36,90.0,41.13,109.67,104.64,42.37,1073.84
2017 - 40G8,3487.14,2315.92,137.46,51.02,0.0,25.86,57.61,224.18,54.93,23.77,7.81,3.95,1.75,399.86
2017 - 40G9,673.93,216.72,15.87,1.7,1240.78,1457.87,2483.24,2518.26,444.82,135.77,78.55,15.36,25.55,7159.42
2017 - 40H0,0.0,0.0,0.0,0.0,27874.27,1703.98,3839.29,4330.39,1342.3,501.95,222.44,0.0,28.03,11968.38
2017 - 41G0,717.42,0.0,4.6,0.0,,,,,,,,,,
2017 - 41G1,2790.83,0.0,17.1,0.0,4.96,56.3,56.93,29.92,2.45,0.0,0.0,0.0,0.0,145.6
2017 - 41G2,1156.89,0.0,6.74,0.0,,,,,,,,,,
2017 - 41G6,106.57,0.0,0.28,0.0,60.24,20.61,190.07,452.01,75.4,155.93,14.24,18.63,14.24,941.13
2017 - 41G7,215.06,0.0,1.08,0.0,40.68,53.83,0.0,3496.77,683.64,350.15,6.83,33.8,13.37,4638.39
